name,x,y,address,type,city,demand
前门大街,116.403895,39.896152,小江胡同1号(前门地铁站G东南口步行320米),购物服务;特色商业街;特色商业街|风景名胜;风景名胜相关;旅游景点,北京,10.02818979972272
景山公园,116.396551,39.925875,景山西街44号,风景名胜;公园广场;公园,北京,13.0877060832751
毛主席纪念堂,116.397815,39.902517,前门东大街11号(天安门广场人民英雄纪念碑南面),风景名胜;风景名胜;纪念馆,北京,10.352324945641076
故宫博物院-午门,116.397228,39.913582,东华门街道景山前街4号故宫博物院内(南侧),风景名胜;风景名胜;风景名胜,北京,12.813917274640996
天安门广场-国旗,116.397554,39.906928,东华门街道景山前街4号天安门广场内(北侧),风景名胜;风景名胜;风景名胜,北京,11.052287488647849
北海公园,116.391802,39.928775,文津街1号,风景名胜;公园广场;公园,北京,7.1273658049557564
中山公园,116.394407,39.910707,中华路4号(天安门西侧),风景名胜;公园广场;公园,北京,17.39930895871544
天安门-城楼,116.397488,39.908717,东长安街天安门(天安门东地铁站A西北入口步行290米),风景名胜;风景名胜;国家级景点,北京,21.566306335125105
南锣鼓巷,116.402394,39.937182,交道口街道南大街(南锣鼓巷地铁站E西北口旁),风景名胜;风景名胜;风景名胜,北京,24.848927495075554
景山公园-绮望楼,116.39672,39.924029,什刹海街道景山西街44号(故宫后门对面)景山公园内(南侧),风景名胜;风景名胜;风景名胜,北京,12.624330722895515
太庙,116.399898,39.911374,东华门街道东长安街北京市劳动人民文化宫,风景名胜;风景名胜;寺庙道观,北京,20.303596228732125
故宫博物院-神武门,116.396786,39.922305,景山前街4号北京故宫博物馆,风景名胜;风景名胜;国家级景点,北京,20.107019419260524
长安街,116.395456,39.907552,广场西侧路与西长安街交叉口,风景名胜;风景名胜;风景名胜,北京,12.559326420696799
天坛公园-祈年殿,116.412867,39.883659,天坛街道天坛东路甲1号天坛公园内,风景名胜;风景名胜;风景名胜,北京,16.826792248433115
正阳门箭楼,116.39791,39.899368,前门大街2号前门商业区A2地块,风景名胜;风景名胜;风景名胜,北京,20.661388317860357
故宫博物院-钟表馆,116.399152,39.918847,景山前街4号故宫博物院,风景名胜;风景名胜;风景名胜|科教文化服务;展览馆;展览馆,北京,24.909094963722794
日坛公园,116.443795,39.915538,朝外街道朝阳门外日坛北路6号,风景名胜;公园广场;公园,北京,8.125998372590086
北京东交民巷使馆建筑群,116.41262,39.901299,崇文门东交民巷(崇文门地铁站A1西北口步行290米),风景名胜;风景名胜相关;旅游景点,北京,11.87257227938848
北京明城墙遗址公园,116.427901,39.901264,崇文门东大街9号,风景名胜;公园广场;公园,北京,12.020614299151614
老舍故居,116.408367,39.91863,灯市口西街丰富胡同19号,风景名胜;风景名胜;纪念馆,北京,9.250638882114488
老舍茶馆(前门店),116.393316,39.899703,大栅栏街道前门西大街正阳市场3号楼,风景名胜;风景名胜相关;旅游景点,北京,24.056183235851186
天主教北京总教区王府井天主堂东堂,116.411945,39.917288,王府井大街74号,风景名胜;风景名胜;教堂,北京,14.506377448347916
陶然亭公园,116.381921,39.874496,太平街19号,风景名胜;公园广场;公园,北京,8.91034760680558
景山公园-万春亭,116.396715,39.924863,景山西街44号景山公园内,风景名胜;风景名胜;风景名胜,北京,13.02792092326653
恭王府博物馆,116.386315,39.937222,前海西街17号,风景名胜;风景名胜;国家级景点,北京,11.067421024459241
龙潭中湖公园,116.432072,39.876755,左安门内大街19号,风景名胜;公园广场;公园,北京,23.185002651088745
敕建火德真君庙,116.395569,39.937013,地安门外大街77号(什刹海地铁站C口马路对面),风景名胜;风景名胜;寺庙道观,北京,8.522010185996116
北大红楼,116.405361,39.92471,五四大街29号,风景名胜;风景名胜;纪念馆,北京,5.849049681583056
人民英雄纪念碑,116.397691,39.904632,天安门广场(长安街中心),风景名胜;风景名胜;红色景区|风景名胜;风景名胜;纪念馆,北京,14.67056180606195
什刹海,116.385121,39.941893,地安门西大街49号,风景名胜;风景名胜;国家级景点,北京,7.615968749753086
正阳门城楼,116.397902,39.900583,前门大街北端,风景名胜;风景名胜相关;旅游景点,北京,12.536676879233166
北京悬空玻璃艺术馆,116.412114,39.915876,王府井大街银泰in88二层南侧(金鱼胡同地铁站B东口旁),风景名胜;风景名胜相关;旅游景点,北京,6.845257659117574
天坛公园-回音壁,116.413074,39.878072,天坛街道天坛路甲1号天坛公园内(东南角),风景名胜;风景名胜;风景名胜,北京,7.899179427344163
故宫博物院-养心殿,116.395676,39.919765,景山前街4号故宫博物院内,风景名胜;风景名胜;风景名胜,北京,18.277006218246136
智化寺,116.432325,39.917621,禄米仓胡同5号,风景名胜;风景名胜;寺庙道观,北京,24.74516351705116
东单公园,116.41709,39.904917,崇文门内大街9号(东单地铁站H西南口步行380米),风景名胜;公园广场;公园,北京,12.718538411903298
菖蒲河公园,116.403456,39.908566,菖蒲河沿9号(天安门东地铁站B东北口步行200米),风景名胜;公园广场;公园,北京,19.20939074125485
鼓楼,116.395937,39.940781,钟楼湾胡同临字9号(什刹海地铁站A2西北口步行240米),风景名胜;风景名胜;风景名胜,北京,20.243903800356176
东岳庙,116.44377,39.924932,朝阳门外大街141号,风景名胜;风景名胜;寺庙道观,北京,21.753243928388
故宫博物院-西北角楼,116.392575,39.92215,景山前街4号故宫博物院(西北角),风景名胜;风景名胜;风景名胜,北京,19.374159727073597
法源寺,116.36988,39.885385,法源寺前街7号,风景名胜;风景名胜;寺庙道观,北京,18.594457856394058
故宫博物院-东北角楼,116.401021,39.922473,景山前街4号北京故宫博物馆,风景名胜;风景名胜;风景名胜,北京,14.2625406273022
广济寺,116.372321,39.924971,阜成门内大街25号(西四地铁站B东北口步行200米),风景名胜;风景名胜;寺庙道观,北京,17.326167877207773
雍和宫,116.417296,39.947239,雍和宫大街28号(雍和宫地铁站F东南口步行250米),风景名胜;风景名胜;风景名胜,北京,7.359700702505951
故宫博物院-端门,116.397413,39.910396,景山前街4号故宫博物院内(南侧),风景名胜;风景名胜;风景名胜,北京,20.91105197945149
先农坛,116.392206,39.876929,东经路21号北京古代建筑博物馆,风景名胜;风景名胜;风景名胜,北京,22.147279331787082
普度寺遗址,116.404659,39.913437,普度寺前巷,风景名胜;风景名胜;寺庙道观,北京,5.819693141173459
故宫博物院-西南角楼,116.392983,39.913741,景山前街4号故宫博物院(西南角),风景名胜;风景名胜;风景名胜,北京,15.174748725130767
纪晓岚故居,116.387191,39.890058,珠市口西大街241号(虎坊桥地铁站B东北口步行170米),风景名胜;风景名胜;纪念馆,北京,12.186680779012802
霱公府(不对外开放),116.37693,39.905022,西绒线胡同51号(西单地铁站D东南口步行480米),风景名胜;风景名胜;风景名胜,北京,15.4062941222609
天桥,116.398772,39.886193,西草市街96号(珠市口地铁站G西南口步行320米),风景名胜;风景名胜;风景名胜,北京,17.434753281805264
天坛公园-圜丘,116.413162,39.876964,天坛路甲1号天坛公园内(东南角),风景名胜;风景名胜;风景名胜,北京,19.061021997367863
北京站北广场,116.427123,39.904424,北京站街与北京站西街交叉口南100米,风景名胜;公园广场;城市广场,北京,13.234361009992796
天坛公园-斋宫,116.406686,39.879763,天坛东路甲1号天坛公园内(西南角),风景名胜;风景名胜;风景名胜,北京,17.02393295279603
天坛公园-双环万寿亭,116.406883,39.883629,天坛东路甲1号天坛公园内(西北角),风景名胜;风景名胜;风景名胜,北京,13.47231451165059
西城楼观旗点,116.395694,39.907843,西长安街与广场西侧路交叉口北20米,风景名胜;风景名胜;风景名胜,北京,22.715389450697714
三庆园,116.396914,39.895887,大栅栏商业街18号(前门地铁站I西南口步行410米),体育休闲服务;影剧院;剧场|风景名胜;风景名胜相关;旅游景点,北京,5.418890595714689
景山公园-明思宗殉国处,116.399039,39.924529,景山西街44号景山公园内(东南角),风景名胜;风景名胜;风景名胜,北京,13.547732658370318
故宫博物院-御花园,116.39682,39.921459,景山前街4号故宫内,风景名胜;风景名胜;风景名胜,北京,15.890938702353958
前门之夜科技体验馆,116.40039,39.895156,南晓顺胡同7、9号(大江胡同交叉口西北角),风景名胜;风景名胜相关;旅游景点,北京,8.04359951185
故宫博物院-九龙壁,116.400456,39.918526,景山前街4号故宫博物院宁寿宫内,风景名胜;风景名胜;风景名胜,北京,14.041820841871626
什刹海-前海,116.393076,39.936167,地安门西大街49号什刹海(东南角),风景名胜;风景名胜相关;旅游景点,北京,23.295649168819992
北京基督教会崇文门堂,116.420483,39.902964,后沟胡同丁2号,风景名胜;风景名胜;教堂,北京,6.359189091763088
嵩祝寺及智珠寺,116.403968,39.928403,景山后街嵩祝院23号,风景名胜;风景名胜;寺庙道观,北京,5.776771738187316
北京湖广会馆,116.384032,39.8889,虎坊路3号(虎坊桥路口西南),风景名胜;风景名胜;风景名胜,北京,22.6291835397239
徽商故里(朝阳门店),116.426569,39.923687,朝阳门内南小街2号,餐饮服务;中餐厅;安徽菜(徽菜)|风景名胜;风景名胜相关;旅游景点,北京,20.596780412331608
北海公园-永安寺,116.389393,39.92435,什刹海街道文津街1号(故宫北)北海公园内(西南角),风景名胜;风景名胜;寺庙道观,北京,10.688856063197838
前门颜料会馆,116.404727,39.895487,青云胡同22号,风景名胜;风景名胜;风景名胜,北京,6.869357919484411
天坛公园-东天门,116.417772,39.881568,天坛街道天坛路甲1号天坛公园内(东侧),风景名胜;风景名胜;风景名胜,北京,6.370558942554405
妙应寺白塔,116.363323,39.925652,阜成门内大街171号,风景名胜;风景名胜;寺庙道观,北京,11.751273861129533
王府井地下佛像,116.410136,39.91374,北京王府井百货大楼B2层,风景名胜;风景名胜;风景名胜,北京,19.52738770626936
故宫博物院-珍妃井,116.400115,39.921941,景山前街4号,风景名胜;风景名胜;风景名胜,北京,10.281762360042347
北京古观象台,116.434326,39.907206,建国门大街裱褙胡同2号(建国门地铁站C西南口步行130米),风景名胜;风景名胜;风景名胜,北京,12.155911904872054
永定门公园东城园区,116.399553,39.87497,永定门内大街与木料巷交叉口南220米,风景名胜;风景名胜;风景名胜,北京,16.34965017916713
龙潭西湖公园,116.428487,39.880779,龙潭路甲1号,风景名胜;公园广场;公园,北京,18.635250917503093
北海公园-白塔,116.389259,39.925826,文津街1号北海公园(西南角),风景名胜;风景名胜;风景名胜,北京,9.540202979700537
美克洞学馆,116.445574,39.923809,朝外大街99号1层美克美家(朝外店),风景名胜;风景名胜;风景名胜,北京,6.0563192374137875
天安门广场-正阳门,116.39785,39.900536,前门大街北端,风景名胜;风景名胜;风景名胜,北京,24.45311547026555
升旗台,116.397559,39.906926,东华门街道东华门街道西长安街与广场西侧路交叉口东160米,风景名胜;风景名胜;风景名胜,北京,19.38692442675611
景山公园-富览亭,116.394943,39.924588,景山西街44号景山公园内(西南角),风景名胜;风景名胜相关;旅游景点,北京,6.825234993041138
故宫博物院-慈宁宫,116.394399,39.919066,东华门街道景山前街4号故宫博物院内(西北角),风景名胜;风景名胜;风景名胜,北京,11.674921117601055
黄瓦增福财神庙,116.403195,39.940976,鼓楼东大街117号,风景名胜;风景名胜;寺庙道观,北京,7.20505301123297
天主教北京总教区宣武门天主堂南堂,116.375098,39.90072,前门西大街141号(宣武门地铁站C东南口步行240米),风景名胜;风景名胜;教堂,北京,11.852478393756469
陈独秀旧居,116.404106,39.917353,北池子大街箭杆胡同20号,风景名胜;风景名胜;纪念馆,北京,12.60621869293107
故宫博物院-文华殿,116.399345,39.915573,景山前街4号故宫博物院内(东南角),风景名胜;风景名胜;风景名胜,北京,17.756951228392182
北京琉璃厂,116.38457,39.895313,南新华街,购物服务;特色商业街;特色商业街|风景名胜;风景名胜相关;旅游景点,北京,22.32019250199381
肃亲王府(不对外开放),116.407307,39.905352,正义路与东长安街交叉口南280米,风景名胜;风景名胜相关;旅游景点,北京,18.59806500238918
三里河公园,116.405433,39.894234,北京前门街道中芦草园胡同与草厂三条交叉口西40米,风景名胜;公园广场;公园,北京,5.833612894826654
龙潭公园(暂停开放),116.438258,39.879792,龙潭路16号,风景名胜;风景名胜;国家级景点,北京,19.28841955935731
故宫博物院-珍宝馆,116.399941,39.919701,景山前街4号故宫博物院宁寿宫珍宝馆内,风景名胜;风景名胜;风景名胜|科教文化服务;展览馆;展览馆,北京,7.68191557289766
天主教北京总教区东交民巷圣弥厄尔天主堂,116.412118,39.903012,东交民巷甲13号,风景名胜;风景名胜;教堂,北京,16.36360346508156
天主教北京总教区西什库主教座堂(暂停开放),116.378751,39.925492,西什库大街33号,风景名胜;风景名胜;教堂,北京,5.104794082469041
贤良祠,116.386903,39.933736,地安门西大街甲103号(北海北地铁站B东北口步行210米),风景名胜;风景名胜;寺庙道观,北京,10.581842213505645
比利时使馆旧址,116.412434,39.901866,崇文门西大街9号(崇文门地铁站A1西北口步行370米),风景名胜;风景名胜;纪念馆,北京,11.975570087042707
地坛公园(暂停开放),116.414443,39.953777,安定门外大街,风景名胜;公园广场;公园,北京,6.148804958440404
故宫博物院-延禧宫,116.398682,39.920502,故宫博物院内(东北角),风景名胜;风景名胜;风景名胜,北京,23.539339811254994
故宫博物院-乾清宫,116.396919,39.920238,东华门街道景山前街4号故宫博物院内,风景名胜;风景名胜;风景名胜,北京,8.04298016438768
天坛公园-北天门,116.41274,39.885763,天坛路甲1号天坛公园景区内,风景名胜;风景名胜;风景名胜,北京,24.742718564994817
国子监,116.413285,39.946777,国子监街13-15号,风景名胜;风景名胜;国家级景点,北京,17.524097274314585
北海公园-九龙壁,116.387599,39.931861,什刹海街道文津街1号(故宫北)北海公园西天梵境内,风景名胜;风景名胜;风景名胜,北京,22.910381206586358
外金水桥,116.397663,39.908002,东长安街天安门内(天安门东地铁站A西北入口步行190米),风景名胜;风景名胜;风景名胜,北京,11.178212556942015
大观楼影城,116.395033,39.895727,前门大街大栅栏街36号,体育休闲服务;影剧院;电影院|风景名胜;风景名胜相关;旅游景点,北京,5.5132611494806705
天坛公园-七星石,116.416109,39.883051,天坛街道天坛路甲1号天坛公园内(东侧),风景名胜;风景名胜;风景名胜,北京,13.872887799446698
朝内大街81号,116.429413,39.924892,朝阳门内大街81号院(朝阳门地铁站H西南口步行220米),商务住宅;产业园区;产业园区|风景名胜;风景名胜;风景名胜,北京,8.376914057613789
什刹海-后海,116.38526,39.943559,羊房胡同甲23-3号,风景名胜;风景名胜;风景名胜,北京,16.33451161484053
西交民巷,116.395072,39.901998,西交民巷19附近,风景名胜;风景名胜;风景名胜,北京,11.537884391000892
北平图书馆旧址,116.385319,39.923461,什刹海街道什刹海街道文津街7号,风景名胜;风景名胜;纪念馆,北京,11.277579315245971
皇城根遗址公园,116.406563,39.923378,北河沿大街与地安门东大街交叉口南,风景名胜;公园广场;公园,北京,13.292915059540212
团城,116.389224,39.922978,文津街1号(故宫北)北海公园(西南角),风景名胜;风景名胜;风景名胜,北京,5.52324152073184
寿皇殿,116.396598,39.927518,景山西街44号景山公园内(北侧),风景名胜;风景名胜相关;旅游景点,北京,13.165353329922699
天桥市民广场,116.397788,39.883204,天桥南大街7号(天桥地铁站A西北口旁),风景名胜;公园广场;城市广场,北京,17.466289901778723
勅建火神庙,116.388147,39.895334,琉璃厂东街29号,风景名胜;风景名胜;寺庙道观,北京,5.090830380547969
故宫博物院-东南角楼,116.401455,39.914044,景山前街4号故宫博物院(东南角),风景名胜;风景名胜;风景名胜,北京,10.348316438686492
永定门城楼,116.399324,39.872468,永定门内大街156号,风景名胜;风景名胜相关;旅游景点,北京,7.029623116634349
银锭桥,116.393337,39.938999,前海后海交接处,风景名胜;风景名胜;风景名胜,北京,19.13224770616631
广和楼,116.39923,39.897217,北晓顺胡同5号院1(前门地铁站I西南口步行170米),商务住宅;楼宇;商务写字楼|风景名胜;风景名胜;风景名胜,北京,16.209702844336984
永定门公园,116.399134,39.875648,永定门内大街156号,风景名胜;风景名胜;风景名胜,北京,20.437294273518447
中法大学旧址,116.40703,39.928204,东皇城根北街甲20号,风景名胜;风景名胜;风景名胜,北京,15.084684120381773
天坛公园-丹陛桥,116.412887,39.879991,天坛路甲1号天坛公园内,风景名胜;风景名胜;风景名胜,北京,5.6844528214143075
于谦祠,116.423332,39.9077,西裱褙胡同甲23号(东单地铁站C东南口步行300米),风景名胜;风景名胜;风景名胜,北京,12.269386239576281
万松老人塔,116.373243,39.922117,北京市西长安街街道西四南大街43号,风景名胜;风景名胜;风景名胜,北京,18.624809889379915
北京历代帝王庙,116.367443,39.924802,阜成门内大街131号,风景名胜;风景名胜;寺庙道观|政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,北京,19.786728168542748
白云观,116.343778,39.901266,白云观街7号,风景名胜;风景名胜;寺庙道观,北京,22.9111735297787
故宫博物院-坤宁宫,116.396911,39.920821,东华门街道景山前街4号故宫博物院内(北侧),风景名胜;风景名胜;风景名胜,北京,5.302982439702824
北京鲁迅博物馆,116.358742,39.925693,阜城门内宫门口二条19号(阜成门地铁站B东北口步行260米),风景名胜;风景名胜;红色景区,北京,16.392944108776643
故宫博物院-神武门广场,116.39682,39.922481,景山前街4号,风景名胜;公园广场;城市广场,北京,5.205483674606328
李大钊故居,116.365903,39.904721,文华胡同24号,风景名胜;风景名胜;风景名胜,北京,18.69771438878747
阙左门,116.397977,39.912778,东华门街道东华门街道景山前街4号故宫博物院内(南侧),风景名胜;风景名胜;风景名胜,北京,23.88943477254905
康有为故居,116.375805,39.887984,陶然亭街道米市胡同43号(菜市口地铁站C东南口旁),风景名胜;风景名胜相关;旅游景点,北京,5.490857197393559
夕照寺,116.43944,39.889698,夕照寺中街19号,风景名胜;风景名胜;寺庙道观,北京,11.85141921816762
南锣鼓巷牌坊,116.403166,39.933647,南锣鼓巷内(南锣鼓巷地铁站E西北口旁),风景名胜;风景名胜相关;旅游景点,北京,21.03249214689663
故宫博物院-太和殿,116.397056,39.917321,东华门街道景山前街4号故宫内,风景名胜;风景名胜;风景名胜,北京,24.5957594764872
晋江会馆(林海音故居),116.380637,39.893758,南柳巷40号,风景名胜;风景名胜;风景名胜,北京,17.854893581251496
正乙祠戏楼,116.385994,39.898796,和平门西河沿街220号(和平门地铁站C2东南口步行270米),体育休闲服务;影剧院;剧场|风景名胜;风景名胜相关;旅游景点,北京,17.96089913194372
法国使馆旧址,116.410845,39.903668,东交民巷15号,风景名胜;风景名胜;风景名胜,北京,9.40755604936892
法国邮政局旧址,116.409287,39.902798,东华门街道东华门街道东交民巷19-1号,风景名胜;风景名胜;风景名胜,北京,16.46137008815803
故宫博物院-储秀宫,116.395782,39.921192,景山前街4号故宫博物院内(北侧),风景名胜;风景名胜;风景名胜,北京,8.413665655715668
火神殿,116.395631,39.936872,地安门外大街77号北京火德真君庙,风景名胜;风景名胜;寺庙道观,北京,23.379092845878297
郭沫若故居,116.389306,39.934621,什刹海街道前海西街18号(什刹海西南岸),风景名胜;风景名胜;纪念馆,北京,22.751496232123568
后海公园,116.38259,39.942143,后海北沿50号(近鼓楼西大街),风景名胜;公园广场;公园,北京,15.960998127116724
护国观音寺,116.390637,39.894251,樱桃斜街8号,风景名胜;风景名胜;寺庙道观,北京,7.848343048737254
北京工体富国海底世界,116.44702,39.928558,工人体育场南路1号,风景名胜;公园广场;水族馆,北京,17.03750667621596
故宫博物院-武英殿,116.394593,39.915441,景山前街4号故宫博物院内(西南角),风景名胜;风景名胜;风景名胜,北京,17.05744920589759
广化寺,116.390893,39.941355,什刹海北边的鸦儿胡同31号,风景名胜;风景名胜;寺庙道观,北京,22.026929189725422
段祺瑞执政府旧址(不对外开放),116.415071,39.934112,张自忠路3号(张自忠路地铁站A西北口步行160米),风景名胜;风景名胜;风景名胜,北京,20.320418003742137
齐白石旧居纪念馆,116.401518,39.935745,雨儿胡同13号院(南锣鼓巷地铁站E西北口步行340米),风景名胜;风景名胜;纪念馆,北京,21.26109495642416
北京基督教会宽街堂,116.401018,39.933164,地安门东大街吉祥胡同10号,风景名胜;风景名胜;教堂,北京,17.755126229786207
团结湖公园,116.464372,39.925741,团结湖南里路16号(呼家楼地铁站B东北口步行190米),风景名胜;公园广场;公园,北京,18.277664699060434
天坛公园-皇穹宇,116.413131,39.878341,天坛街道天坛内东里7号天坛公园回音壁内,风景名胜;风景名胜相关;旅游景点,北京,7.934818868214705
法华寺遗址,116.424656,39.888073,法华寺街65-67,风景名胜;风景名胜;寺庙道观,北京,5.028035338937529
梅兰芳祖居,116.387078,39.892664,樱桃斜街与小安澜营头条交叉口南20米,风景名胜;风景名胜相关;旅游景点,北京,12.293303552777619
故宫博物院-景仁宫,116.398,39.920315,景山前街4号故宫博物院,风景名胜;风景名胜;风景名胜,北京,12.09692503101272
故宫博物院-斋宫,116.398057,39.919658,景山前街4号北京故宫博物馆,风景名胜;风景名胜相关;旅游景点,北京,16.058889571557472
北京基督教会公理会缸瓦市堂,116.373159,39.921388,西四南大街57号(西四丁字路口南侧路西),风景名胜;风景名胜;教堂,北京,19.69658970724109
宣武艺园,116.359246,39.895139,槐柏树街12号(近宣武医院、长椿街地铁站西南口),风景名胜;公园广场;公园,北京,16.539879549960162
老北京胡同游,116.389812,39.933775,前海西街10号(胡同文化人力客运三轮车),风景名胜;风景名胜相关;旅游景点,北京,5.733620598422629
北京市蒙藏学校旧址,116.374811,39.910312,西单北大街176号西单商业街,风景名胜;风景名胜相关;旅游景点,北京,16.834648568461034
月坛公园,116.352221,39.916424,月坛北街甲6号,风景名胜;风景名胜;省级景点,北京,23.691322447387183
地坛公园-地坛庙会,116.416041,39.952949,地坛公园内(近地坛庙会北门),风景名胜;风景名胜相关;旅游景点,北京,21.511838002800545
北海公园-静心斋,116.389401,39.932511,文津街1号北海公园内(西北角),风景名胜;风景名胜;风景名胜,北京,15.44389170600289
天坛公园-神乐署,116.404277,39.878812,天坛街道天坛东路甲1号天坛公园内(西南角),风景名胜;风景名胜;风景名胜,北京,8.68803067754397
钟楼,116.39586,39.942439,安定门,风景名胜;风景名胜;风景名胜,北京,18.16095055085995
方庄体育公园,116.428458,39.867166,芳古路芳古园三区1号楼(近芳城路),体育休闲服务;运动场馆;综合体育馆|风景名胜;公园广场;公园,北京,18.57178232394471
翰林院遗址,116.406144,39.905487,东长安街路南公安部内,风景名胜;风景名胜;风景名胜,北京,9.863821604258852
正阳桥,116.39804,39.898231,前门东路与崇文门西河沿交叉口西南200米,风景名胜;风景名胜;风景名胜,北京,9.937560764547772
报国寺,116.35951,39.891185,报国寺西夹道32号院(7号线广安门内地铁站B东北口20米),风景名胜;风景名胜;寺庙道观,北京,11.147356294772301
曹雪芹故居纪念馆(暂停开放),116.420814,39.89403,广渠门内大街123号(磁器口地铁站F1东北口步行130米),风景名胜;风景名胜;纪念馆,北京,10.74423856939357
北京市基督教会珠市口堂,116.398078,39.890987,前门大街129号(珠市口路口西南角),风景名胜;风景名胜;教堂,北京,11.840301549332695
京报馆,116.380723,39.891063,椿树街道魏染胡同30号(虎坊桥地铁站A西北口步行410米),风景名胜;风景名胜;红色景区,北京,5.49243509373881
大观园,116.355972,39.871365,南菜园街12号,风景名胜;风景名胜;省级景点,北京,7.180132017915284
教学植物园,116.434911,39.874042,左安门西街11号,风景名胜;公园广场;植物园,北京,20.67151548901775
故宫博物院-太和门,116.39719,39.915358,故宫内,风景名胜;风景名胜;风景名胜,北京,13.041082655811111
伍连德故居,116.426165,39.914196,东堂子胡同6号,风景名胜;风景名胜;风景名胜,北京,7.625661363278661
乾隆花园,116.399767,39.920653,景山前街4号故宫博物院(东北角),风景名胜;风景名胜相关;旅游景点,北京,8.098104197004805
海清苑,116.393204,39.93404,地安门西大街49号(北海北地铁站B东北口步行480米),风景名胜;公园广场;公园,北京,24.529798052306756
故宫博物院-乾清门,116.397005,39.919278,景山前街4号故宫博物院,风景名胜;风景名胜;风景名胜,北京,21.594236924740617
故宫博物院-乾清门,116.397005,39.919278,景山前街4号故宫博物院,风景名胜;风景名胜;风景名胜,北京,11.709450211793557
王府古井,116.411014,39.915234,王府井大街256号王府井步行街,风景名胜;风景名胜;风景名胜,北京,21.795668023330887
庆成宫,116.395745,39.877936,先农坛东门,风景名胜;风景名胜;风景名胜,北京,17.746108393738595
五道营胡同,116.408701,39.948536,安定门五道营胡同67号西门,风景名胜;风景名胜;风景名胜,北京,20.511080355889455
三元梅园(王府井店),116.410236,39.914013,王府井大街253号百货大楼B1层,购物服务;专卖店;专营店|风景名胜;风景名胜相关;旅游景点,北京,6.425276989199443
北京南站北广场,116.377124,39.866551,永外大街12号北京南站(北京南站地铁站A西北口步行190米),风景名胜;公园广场;城市广场,北京,13.67338320592121
万宁桥,116.396105,39.936545,地安门外大街与帽儿胡同交叉口南20米,风景名胜;风景名胜;风景名胜,北京,22.16865160702707
安徽会馆,116.382941,39.893562,长巷头条60号,风景名胜;风景名胜相关;旅游景点,北京,23.303654368085443
蔡元培故居,116.418427,39.914405,东堂子胡同75号(灯市口地铁站C东南口步行430米),风景名胜;风景名胜;纪念馆,北京,11.52084232687069
谭嗣同故居,116.374033,39.88643,北半截胡同41号(菜市口地铁站G西南口步行320米),风景名胜;风景名胜;纪念馆,北京,15.478420225044049
故宫博物院-慈宁宫花园,116.39399,39.917825,故宫博物院内(西侧),风景名胜;风景名胜相关;旅游景点,北京,15.43073798176331
阿里山广场,116.399609,39.895224,大江胡同1号,风景名胜;公园广场;公园广场,北京,7.419417213577264
庆丰公园,116.463961,39.903411,东三环中路39号,风景名胜;公园广场;公园,北京,16.14827997031238
北海公园-阅古楼,116.388221,39.926209,文津街1号(故宫北)北海公园内(西南角),风景名胜;风景名胜相关;旅游景点,北京,14.832095702110264
故宫博物院-漱芳斋,116.395843,39.921836,景山前街4号故宫博物院内(北侧),风景名胜;风景名胜;风景名胜,北京,20.073918796612855
广阳谷城市森林,116.373188,39.890678,广安门内大街49号(菜市口地铁站A西北口步行150米),风景名胜;公园广场;公园广场,北京,19.899579131221653
大高玄殿,116.393232,39.924421,三座门大街23号(故宫北),风景名胜;风景名胜;风景名胜,北京,21.848551899155026
故宫博物院-永寿宫,116.395813,39.920227,景山前街4号故宫博物院内,风景名胜;风景名胜;风景名胜,北京,15.690061955881568
梅兰芳纪念馆,116.3794,39.935539,什刹海街道什刹海街道德胜门内大街护国寺街9号,风景名胜;风景名胜;纪念馆,北京,15.76768018597438
故宫博物院-万春亭,116.397454,39.921583,景山前街4号故宫内,风景名胜;风景名胜相关;旅游景点,北京,14.87122519358431
故宫博物院-万春亭,116.397454,39.921583,景山前街4号故宫内,风景名胜;风景名胜相关;旅游景点,北京,7.464269938672579
天坛公园-三座门,116.409181,39.878247,天坛路甲1号天坛公园内(西南角),风景名胜;风景名胜相关;旅游景点,北京,21.078492509474895
敕建智珠寺,116.403502,39.928078,景山后街嵩祝院23号嵩祝寺及智珠寺,风景名胜;风景名胜;寺庙道观,北京,14.585154779439504
小西天,116.384916,39.930091,文津街1号北海公园内(西侧),风景名胜;风景名胜;风景名胜,北京,15.664550931869252
茅盾故居,116.40467,39.938689,交道口街道后圆恩寺胡同13号,风景名胜;风景名胜;纪念馆,北京,6.433278321702081
皇史宬,116.403927,39.909754,南池子大街136号(天安门东地铁站B东北口步行360米),风景名胜;风景名胜;风景名胜,北京,7.254639445636708
北京牛街礼拜寺(不对外开放),116.364641,39.885711,牛街18号(近广安门内),风景名胜;风景名胜;回教寺,北京,10.115733113909101
天坛公园七十二长廊,116.416242,39.883708,天坛公园内(天坛东门地铁站A2西北口步行420米),风景名胜;风景名胜相关;旅游景点,北京,5.4152083903857555
北京佛教居士林,116.376126,39.922722,西安门大街129号,风景名胜;风景名胜;寺庙道观,北京,13.991660915615942
故宫博物院-长春宫,116.395136,39.920619,景山前街4号故宫博物院(西北角),风景名胜;风景名胜;风景名胜,北京,23.58719523818496
天坛公园-内坛,116.413485,39.875276,天坛路甲1号天坛公园内(南侧),风景名胜;风景名胜相关;旅游景点,北京,9.49750118009566
